"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar"
"1/1/2013","-101.561996459961","54.4838981628418","305","-11.933","-17.368","3.453823296","0.972509102488903","0.898768927375471","1.394064106776",
"1/2/2013","-101.561996459961","54.4838981628418","305","-12.365","-16.098","0.568199052","2.42867135359933","0.893007967810623","2.757172195296",
"1/3/2013","-101.561996459961","54.4838981628418","305","-0.310999999999979","-15.914","1.066017636","4.44865333469839","0.962985312313645","1.213710879096",
"1/4/2013","-101.561996459961","54.4838981628418","305","-3.5","-20.648","0.5115505824","2.09869156175885","0.902733793783992","3.746731225284",
"1/5/2013","-101.561996459961","54.4838981628418","305","-9.68599999999998","-16.663","0.665187588","1.10483023524565","0.907363133946336","2.33865345348",
"1/6/2013","-101.561996459961","54.4838981628418","305","-8.61099999999999","-14.479","4.110433848","2.32735510763109","0.933439557719823","1.545699135816",
"1/7/2013","-101.561996459961","54.4838981628418","305","-7.83699999999999","-11.249","2.12602698","2.34096613975459","0.948646508208362","2.825705205144",
"1/8/2013","-101.561996459961","54.4838981628418","305","-6.00099999999998","-9.65199999999999","1.04026806","2.67482514399884","0.960465499454022","2.175989845932",
"1/9/2013","-101.561996459961","54.4838981628418","305","-10.53","-23.549","1.148414652","2.36240913791222","0.882533143763139","3.050070645168",
"1/10/2013","-101.561996459961","54.4838981628418","305","-12.091","-18.806","2.7654650064","4.06175001503834","0.88421210636428","2.98370802834",
"1/11/2013","-101.561996459961","54.4838981628418","305","-19.656","-26.143","0.034332264","2.76328181901028","0.787856469359403","4.18144119228",
"1/12/2013","-101.561996459961","54.4838981628418","305","-18.784","-28.537","0.106430076","1.9201574711006","0.795490441349716","4.0535404469244",
"1/13/2013","-101.561996459961","54.4838981628418","305","-20.57","-26.758","0.1484870724","2.56659850291401","0.788503783988757","4.131247960152",
"1/14/2013","-101.561996459961","54.4838981628418","305","-25.296","-30.38","0.0034332264","1.89328929332034","0.752995979157018","4.653739177236",
"1/15/2013","-101.561996459961","54.4838981628418","305","-7.86900000000003","-24.681","3.4160634","2.7968585278974","0.881900208658365","1.809711313632",
"1/16/2013","-101.561996459961","54.4838981628418","305","-21.914","-30.63","0.010299672","2.14572418930117","0.753194769396793","4.57126331364",
"1/17/2013","-101.561996459961","54.4838981628418","305","-23.459","-27.207","0.0034332264","2.18156927201104","0.770717653785534","4.669748532324",
"1/18/2013","-101.561996459961","54.4838981628418","305","-19.415","-25.068","2.6530264728","2.9565347798943","0.793690443666112","3.1259374387344",
"1/19/2013","-101.561996459961","54.4838981628418","305","-21.545","-26.036","1.5432357744","2.70201100947737","0.785492784033678","5.024359621476",
"1/20/2013","-101.561996459961","54.4838981628418","305","-22.272","-28.693","0.281524644","4.40182084884982","0.759493924947461","4.529467175508",
"1/21/2013","-101.561996459961","54.4838981628418","305","-24.763","-27.364","0.1819610496","3.30020412322516","0.763714322929919","4.864658761728",
"1/22/2013","-101.561996459961","54.4838981628418","305","-18.812","-26.685","0.1356125148","3.09141537430823","0.792237204383037","5.08624815762",
"1/23/2013","-101.561996459961","54.4838981628418","305","-25.139","-37.56","0.0274658184","1.82331130181947","0.748980085724424","5.6386227635064",
"1/24/2013","-101.561996459961","54.4838981628418","305","-19.167","-31.486","2.4152755104","2.69906700384515","0.781233439187546","2.5944438739716",
