"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar"
"1/1/2013","-101.875","53.5471992492676","263","-7.74200000000002","-14.88","2.829839004","2.18874977876813","0.937317325196998","2.476541086776",
"1/2/2013","-101.875","53.5471992492676","263","-7.88600000000002","-17.92","1.0866168468","3.04677885497322","0.916869443641081","3.005573995296",
"1/3/2013","-101.875","53.5471992492676","263","-0.487000000000023","-13.49","0.2849580648","6.16925463413245","0.964526118234512","3.611705619096",
"1/4/2013","-101.875","53.5471992492676","263","-2.71800000000002","-23.938","0.17681121","2.64959636456345","0.920712888703722","3.500186665284",
"1/5/2013","-101.875","53.5471992492676","263","-8.387","-23.238","0.8419988916","2.12390879525989","0.925248295222882","2.46088605348",
"1/6/2013","-101.875","53.5471992492676","263","-7.59899999999999","-11.98","3.010082004","2.78881946393415","0.94949246209945","1.148799315816",
"1/7/2013","-101.875","53.5471992492676","263","-6.17000000000002","-9.505","2.913951888","3.50541017533213","0.957399305662811","2.599975485144",
"1/8/2013","-101.875","53.5471992492676","263","-5.83300000000003","-8.79500000000002","2.828979504","3.31553845748317","0.967628945138416","1.860936565932",
"1/9/2013","-101.875","53.5471992492676","263","-8.601","-24.628","1.1363985792","2.97171300315265","0.914154057408143","3.024599205168",
"1/10/2013","-101.875","53.5471992492676","263","-8.44600000000003","-17.04","2.81181312","4.11860106466323","0.919406846500456","2.77923720834",
"1/11/2013","-101.875","53.5471992492676","263","-18.097","-31.974","0.0772475976","2.45468641147894","0.792288696518902","4.37651133228",
"1/12/2013","-101.875","53.5471992492676","263","-17.542","-31.901","0.1047134556","2.80385226417773","0.79687725846254","4.8170230469244",
"1/13/2013","-101.875","53.5471992492676","263","-20.984","-28.358","0.1639365984","2.61633003715339","0.786696754450909","4.513018060152",
"1/14/2013","-101.875","53.5471992492676","263","-21.812","-31.418","0.0051498396","2.6432787293352","0.761063207761991","5.134733917236",
"1/15/2013","-101.875","53.5471992492676","263","-5.44099999999997","-19.968","5.084609364","3.87708882839736","0.922679348295513","1.340643553632",
"1/16/2013","-101.875","53.5471992492676","263","-19.461","-40.085","0.0961304004","1.79232578239403","0.766624927237697","4.99061093364",
"1/17/2013","-101.875","53.5471992492676","263","-21.045","-28.03","0.0480651948","2.48486241609246","0.787454340671468","4.564843992324",
"1/18/2013","-101.875","53.5471992492676","263","-14.606","-21.111","5.230521648","3.73994179360193","0.853421842614232","2.9181542587344",
"1/19/2013","-101.875","53.5471992492676","263","-19.298","-27.136","2.116583856","2.8639194832687","0.789467673709062","5.556826801476",
"1/20/2013","-101.875","53.5471992492676","263","-22.045","-28.941","0.449752716","5.3279240442503","0.76557915163471","5.002812455508",
"1/21/2013","-101.875","53.5471992492676","263","-26.072","-28.789","0.1424789352","3.87494890108291","0.760864722024046","5.370122881728",
"1/22/2013","-101.875","53.5471992492676","263","-18.003","-27.239","0.1768112316","3.87452075352578","0.793735047444227","5.48033835762",
"1/23/2013","-101.875","53.5471992492676","263","-24.395","-43.323","0.0446319864","1.84526319003041","0.735654911009907","6.1025193395064",
"1/24/2013","-101.875","53.5471992492676","263","-19.316","-30.615","4.825403316","3.54016351762438","0.787605378534539","2.4319353739716",
"1/25/2013","-101.875","53.5471992492676","263","-20.571","-36.411","0.0635145732","2.26210802727967","0.767823154362747","6.0980995281996",
"1/26/2013","-101.875","53.5471992492676","263","-10.769","-22.669","0.1871109144","2.51870242924278","0.864084133887998","5.130659753532",
"1/27/2013","-101.875","53.5471992492676","263","-9.88600000000002","-15.311","2.3036964264","2.07922968359735","0.929858348582222","3.672328392612",
"1/28/2013","-101.875","53.5471992492676","263","-10.125","-15.992","1.45053792","1.49971111599832","0.922915482137733","4.2850612211184",
"1/29/2013","-101.875","53.5471992492676","263","-12.07","-23.96","2.331161568","3.32110434478985","0.874899507595534","3.564854411976",
"1/30/2013","-101.875","53.5471992492676","263","-25.094","-29.902","0.666046584","3.38801271874341","0.758983210031394","5.353787981556",
"1/31/2013","-101.875","53.5471992492676","263","-28.962","-34.39","0.0892638864","3.09230450824052","0.731644373001609","6.7140323542152",
"2/1/2013","-101.875","53.5471992492676","263","-24.17","-32.175","0.0583648776","1.90725952461734","0.745698127213358","6.837910154388",
"2/2/2013","-101.875","53.5471992492676","263","-16.055","-24.339","1.040267844","3.44058431956866","0.824734012394889","6.0096331085292",
"2/3/2013","-101.875","53.5471992492676","263","-19.949","-32.005","0.0343322784","2.05741496393586","0.782536672223592","7.063631735976",
"2/4/2013","-101.875","53.5471992492676","263","-15.992","-26.345","1.338958332","2.69286890877923","0.804196803602785","4.379031486972",
"2/5/2013","-101.875","53.5471992492676","263","-16.431","-28.252","1.5569685432","2.11393976992944","0.818674319626509","5.2058689285464",
"2/6/2013","-101.875","53.5471992492676","263","-19.454","-25.155","0.552749724","2.76503580155288","0.801843859234101","6.96497854878",
"2/7/2013","-101.875","53.5471992492676","263","-7.47800000000001","-21.563","0.858306996","3.02882085252191","0.886611790471507","4.888443049164",
"2/8/2013","-101.875","53.5471992492676","263","-4","-10.217","0.8840563704","2.38888451220825","0.966226139977097","4.525629484356",
"2/9/2013","-101.875","53.5471992492676","263","-3.53199999999998","-7.185","1.105499124","2.05017800035995","0.974108586592241","5.09233553565228",
"2/10/2013","-101.875","53.5471992492676","263","-6.07999999999998","-17.982","3.694152312","2.51086778123462","0.94245763217408","5.3819780087772",
"2/11/2013","-101.875","53.5471992492676","263","0.0360000000000014","-14.801","0.8171081496","4.40839417507261","0.942610436775126","5.68561668498",
"2/12/2013","-101.875","53.5471992492676","263","0.112000000000023","-1.70999999999998","2.47707324","4.78165074583526","0.981143466266572","3.9414618344916",
"2/13/2013","-101.875","53.5471992492676","263","-2.26799999999997","-17.457","0.9750360024","1.95886925429424","0.952974502572577","6.014747210076",
"2/14/2013","-101.875","53.5471992492676","263","-10.15","-17.923","0.961304004","2.31914119199346","0.914044412060032","6.919011949752",
"2/15/2013","-101.875","53.5471992492676","263","-8.40199999999999","-16.274","0.62828046","2.86752871572792","0.920723423123902","6.523676353224",
"2/16/2013","-101.875","53.5471992492676","263","0.29000000000002","-9.69499999999999","1.524353652","2.33681281059652","0.978806659102652","3.66570461907",
"2/17/2013","-101.875","53.5471992492676","263","-0.262999999999977","-19.384","5.94635256","4.02378944768536","0.942264271093971","3.640585050792",
"2/18/2013","-101.875","53.5471992492676","263","-20.536","-37.509","0.2265929064","2.04240211189235","0.766067257242455","9.56039720771484",
"2/19/2013","-101.875","53.5471992492676","263","-18.566","-37.173","0.0034332264","2.92694174121241","0.773346399733851","9.743687592624",
"2/20/2013","-101.875","53.5471992492676","263","-15.278","-21.604","0.240325848","4.49891214745815","0.834177542707487","6.4059780438",
"2/21/2013","-101.875","53.5471992492676","263","-10.108","-20.803","0.2334594672","2.43988670335751","0.870919171429207","9.200624661288",
"2/22/2013","-101.875","53.5471992492676","263","-6.22199999999998","-13.94","0.8840561112","3.11949267414903","0.94081714009347","7.2805495579632",
"2/23/2013","-101.875","53.5471992492676","263","-1.34399999999999","-9.94200000000001","0.860023908","2.69619486689036","0.970846329702293","6.308887843584",
"2/24/2013","-101.875","53.5471992492676","263","-1.01400000000001","-5.471","0.734710068","3.05088391663366","0.980483015244695","8.5316035908276",
"2/25/2013","-101.875","53.5471992492676","263","-0.913000000000011","-9.59500000000003","0.3759384024","2.86165066475519","0.972846199632145","5.9522520958236",
"2/26/2013","-101.875","53.5471992492676","263","-2.887","-8.30200000000002","0.5321501208","2.39641313976112","0.973345417385303","6.352790585148",
"2/27/2013","-101.875","53.5471992492676","263","-6.10000000000002","-12.823","0.4463195904","1.37220118580138","0.955873953765237","8.449735683384",
"2/28/2013","-101.875","53.5471992492676","263","-8.10700000000003","-14.762","0.621414216","2.74268690402578","0.936599621025399","9.0858261023424",
"3/1/2013","-101.875","53.5471992492676","263","-4.89800000000002","-11.576","0.775909404","3.44442243040791","0.960358622704776","7.64317037175192",
"3/2/2013","-101.875","53.5471992492676","263","-0.913999999999987","-5.61099999999999","0.6969450384","2.86890625543977","0.986190068523375","5.370875331102",
"3/3/2013","-101.875","53.5471992492676","263","-3.42599999999999","-9.59100000000001","2.418709248","2.90226762720322","0.974451531573086","6.595825050774",
"3/4/2013","-101.875","53.5471992492676","263","-10.479","-15.142","0.995636268","2.58884514995551","0.917892088922797","9.27237061133712",
"3/5/2013","-101.875","53.5471992492676","263","-7.226","-28.551","0.1150131672","1.48952232986847","0.878477691259662","12.604619588256",
"3/6/2013","-101.875","53.5471992492676","263","-7.779","-16.79","0.3622055544","2.8822989314877","0.911705250813919","11.2222171977156",
"3/7/2013","-101.875","53.5471992492676","263","-7.30700000000002","-19.44","1.9655224344","2.2831673837247","0.923159969169359","7.341439013028",
"3/8/2013","-101.875","53.5471992492676","263","-8.45800000000003","-17.097","0.896072436","1.58125803838809","0.91739716908004","10.5159497958396",
"3/9/2013","-101.875","53.5471992492676","263","-6.50099999999998","-11.167","1.46255454","2.84279584775887","0.946233909674829","9.783113100912",
"3/10/2013","-101.875","53.5471992492676","263","-4.572","-22.662","0.5287170312","2.85121244327582","0.925616164388463","9.625338917496",
"3/11/2013","-101.875","53.5471992492676","263","0.0509999999999877","-11.154","4.4700642","4.22213064057549","0.975601361468057","4.070067574788",
"3/12/2013","-101.875","53.5471992492676","263","-9.25","-24.807","0.1682281008","1.89778150111143","0.892283349925599","14.317515279936",
"3/13/2013","-101.875","53.5471992492676","263","-3.88999999999999","-16.212","0.6883618716","2.67007654423139","0.930704811693327","8.2510799251536",
"3/14/2013","-101.875","53.5471992492676","263","-7.471","-22.045","0.902938824","3.19453203369829","0.91539934209243","10.4496159490308",
"3/15/2013","-101.875","53.5471992492676","263","-16.059","-26.397","0.9973527696","1.52290776831735","0.821857791038294","10.282116505824",
"3/16/2013","-101.875","53.5471992492676","263","-17.415","-29.841","0.4463196408","2.43931442564837","0.810009417889189","15.386963772096",
"3/17/2013","-101.875","53.5471992492676","263","-12.358","-20.598","1.6067506104","1.93849607182777","0.859835150017301","10.3284444842676",
"3/18/2013","-101.875","53.5471992492676","263","-11.567","-25.348","0.523567368","1.54877932940107","0.851781374356069","14.4401170256244",
"3/19/2013","-101.875","53.5471992492676","263","-10.74","-29.29","0.518417244","1.98475825537108","0.858306328321176","13.951810023336",
"3/20/2013","-101.875","53.5471992492676","263","-11.573","-31.011","0.1733779512","3.1392913407717","0.865619638323719","15.7365342182736",
"3/21/2013","-101.875","53.5471992492676","263","-9.21499999999998","-13.666","0.755309628","5.0960862198972","0.926771408769492","12.8102299408224",
"3/22/2013","-101.875","53.5471992492676","263","-8.14100000000002","-13.426","1.120948632","3.0476131599736","0.934321048356128","12.4939299812436",
"3/23/2013","-101.875","53.5471992492676","263","-5.88099999999997","-16.597","1.0334016864","1.54992149646052","0.934550436149895","11.9344985270244",
"3/24/2013","-101.875","53.5471992492676","263","-5.81299999999999","-17.039","0.9012226824","1.47616195442603","0.940399736904692","12.4396421727672",
"3/25/2013","-101.875","53.5471992492676","263","-3.25599999999997","-18.858","1.8264764304","1.68120059760461","0.945783023629339","10.8232721870688",
"3/26/2013","-101.875","53.5471992492676","263","-4.11599999999999","-15.832","1.095199848","2.26386144405953","0.949129632357268","12.5714994233868",
"3/27/2013","-101.875","53.5471992492676","263","-2.42200000000003","-12.616","0.4394529","2.57788082269117","0.957880158820001","13.5884314237896",
"3/28/2013","-101.875","53.5471992492676","263","0.543999999999983","-7.37900000000002","0.40683726","3.16262574222417","0.985238475346442","9.451169309898",
"3/29/2013","-101.875","53.5471992492676","263","1.04899999999998","-3.26299999999998","1.213646148","3.69118992499324","0.986799866552145","6.5919206001564",
"3/30/2013","-101.875","53.5471992492676","263","-0.939999999999998","-10.387","1.0883334528","3.60753991867766","0.954097462087795","11.156263834968",
"3/31/2013","-101.875","53.5471992492676","263","-5.62799999999999","-15.431","0.837707004","2.40134959821236","0.925222169991143","14.9576831860356",
"4/1/2013","-101.875","53.5471992492676","263","-2.868","-10.502","1.843643016","1.57205288586178","0.954082717311747","11.209723284924",
"4/2/2013","-101.875","53.5471992492676","263","-2.11399999999998","-10.965","0.602531352","3.73722566876152","0.955348102400912","13.647611914092",
"4/3/2013","-101.875","53.5471992492676","263","0.47199999999998","-5.13900000000001","2.035903788","5.37137440662347","0.970096089511479","9.484174588608",
"4/4/2013","-101.875","53.5471992492676","263","-2.38999999999999","-12.964","0.9527208156","1.62363429619438","0.942482198144323","14.643388205964",
"4/5/2013","-101.875","53.5471992492676","263","-0.879999999999995","-9.58499999999998","1.7852781744","3.08094717567871","0.965717436272916","11.25891324162",
"4/6/2013","-101.875","53.5471992492676","263","-3.71600000000001","-11.754","4.016875644","2.51652820684924","0.972143090145385","11.678951668536",
"4/7/2013","-101.875","53.5471992492676","263","-8.09800000000001","-18.367","0.8308410048","2.29131061925711","0.910551475478949","17.01273973176",
"4/8/2013","-101.875","53.5471992492676","263","-3.77999999999997","-15.188","1.704598128","2.95276009377518","0.93164602350311","13.8992937487992",
"4/9/2013","-101.875","53.5471992492676","263","-0.817999999999984","-7.61900000000003","0.702095004","2.7754193834049","0.968016203413957","15.385294889964",
"4/10/2013","-101.875","53.5471992492676","263","0.10899999999998","-6.43299999999999","0.5390167824","3.30496053497165","0.976018668383178","13.949883456156",
"4/11/2013","-101.875","53.5471992492676","263","0.423999999999978","-4.84100000000001","1.5741349704","4.74554025330498","0.981442067485887","11.874385482048",
"4/12/2013","-101.875","53.5471992492676","263","0.656999999999982","-2.76600000000002","4.147340688","2.60191117945801","0.992301443846822","9.9828945285372",
"4/13/2013","-101.875","53.5471992492676","263","-0.0830000000000268","-5.00999999999999","1.0505675196","3.56034586087125","0.974501067943564","12.459899802636",
"4/14/2013","-101.875","53.5471992492676","263","-0.420999999999992","-4.60700000000003","1.9054422","3.81329723861526","0.982422481043075","10.225660600872",
"4/15/2013","-101.875","53.5471992492676","263","-0.882000000000005","-6.24599999999998","1.51405344","4.6505053857462","0.981834694289039","14.328914320728",
"4/16/2013","-101.875","53.5471992492676","263","-0.480000000000018","-6.78800000000001","1.105498728","2.2272485085806","0.981768041547607","13.651736002128",
"4/17/2013","-101.875","53.5471992492676","263","0.463000000000022","-5.64299999999997","0.6488798184","1.10139861532243","0.98372037145131","12.5377084569312",
"4/18/2013","-101.875","53.5471992492676","263","1.62099999999998","-2.06400000000002","3.393747468","1.77377233798836","0.98759377405596","11.22052556358",
"4/19/2013","-101.875","53.5471992492676","263","0.326999999999998","-4.41300000000001","1.411056036","2.29151920623116","0.971468701991147","12.805657686324",
"4/20/2013","-101.875","53.5471992492676","263","0.701999999999998","-6.54199999999997","3.652960896","3.6730830889068","0.971407580812025","9.723024855756",
"4/21/2013","-101.875","53.5471992492676","263","-0.598000000000013","-6.30200000000002","12.19139424","4.80091731646537","0.980974575849773","9.534177233964",
"4/22/2013","-101.875","53.5471992492676","263","0.264999999999986","-6.38","0.8462905488","3.54533324099059","0.971649593386434","17.275933185804",
"4/23/2013","-101.875","53.5471992492676","263","1.07799999999997","-4.113","3.4812950688","2.79480792385277","0.989158230712413","21.376340402868",
"4/24/2013","-101.875","53.5471992492676","263","-1.32299999999998","-5.79599999999999","2.8289788128","3.79698768067778","0.955210714909594","15.256192067964",
"4/25/2013","-101.875","53.5471992492676","263","2.43599999999998","-6.54700000000003","1.77326172","3.89416731272122","0.978803479547098","11.7063443718",
"4/26/2013","-101.875","53.5471992492676","263","8.44999999999999","1.19799999999998","3.611754972","3.20080277927032","0.986778240344897","6.6406985393472",
"4/27/2013","-101.875","53.5471992492676","263","9.75200000000001","2.714","7.47413424","1.99754886506709","0.992382268488278","4.567813009956",
"4/28/2013","-101.875","53.5471992492676","263","7.88999999999999","-2.959","2.50282314","6.49507952765234","0.893159411319001","12.268787605992",
"4/29/2013","-101.875","53.5471992492676","263","0.536000000000001","-4.78500000000003","4.3876660968","3.38342777671459","0.897997981357506","9.6123042602424",
"4/30/2013","-101.875","53.5471992492676","263","0.988","-8.17099999999999","0.6608961864","4.96743717983465","0.8031027686248","21.23754449418",
"5/1/2013","-101.875","53.5471992492676","263","4.58600000000001","-7.14699999999999","0","1.89284693923543","0.719912634934632","23.115865639068",
"5/2/2013","-101.875","53.5471992492676","263","6.70100000000002","-5.90300000000002","0.31242366","4.40617550238112","0.757358995232581","20.417726382876",
"5/3/2013","-101.875","53.5471992492676","263","8.815","1.36399999999998","2.3071293504","3.31168441991962","0.847172009300739","10.003823599212",
"5/4/2013","-101.875","53.5471992492676","263","12.321","3.702","0.633430368","1.41772363192809","0.888817253406469","8.124002689824",
"5/5/2013","-101.875","53.5471992492676","263","19.051","5.25099999999998","0.008583084","4.87709271281254","0.710409093318041","24.912562638528",
"5/6/2013","-101.875","53.5471992492676","263","23.981","9.41699999999997","0","2.47359055591748","0.607177270600088","26.42212009656",
"5/7/2013","-101.875","53.5471992492676","263","16.88","3.10500000000002","0.0034332264","5.51950575668806","0.538945998250152","20.990385967932",
"5/8/2013","-101.875","53.5471992492676","263","11.736","-3.137","0","1.89394960837445","0.487515935341494","28.0705348607508",
"5/9/2013","-101.875","53.5471992492676","263","15.043","-0.720000000000027","0.216292968","2.75394973273622","0.374189023504556","22.297127089248",
"5/10/2013","-101.875","53.5471992492676","263","8.78500000000003","-0.874000000000024","1.483154676","5.32809321102325","0.603347972255297","21.306896605872",
"5/11/2013","-101.875","53.5471992492676","263","10.403","-5.88900000000001","0.00686646","1.99386593344192","0.494197576014097","28.8232987265784",
"5/12/2013","-101.875","53.5471992492676","263","15.809","-0.297000000000025","0.4531859712","4.33526926785015","0.3982563821951","14.195993050224",
"5/13/2013","-101.875","53.5471992492676","263","24.749","9.75999999999999","0.92010492","4.92097761549516","0.429222247114792","26.6256377766",
"5/14/2013","-101.875","53.5471992492676","263","20.086","8.61000000000001","0.339889392","3.87280190750493","0.461955414157542","21.317102832708",
"5/15/2013","-101.875","53.5471992492676","263","18.676","3.13","0.7484436","2.11308969610825","0.573425419607755","26.168575286304",
"5/16/2013","-101.875","53.5471992492676","263","23.315","4.86200000000002","0.1270294272","1.73303911132632","0.532507073664888","15.321747955824",
"5/17/2013","-101.875","53.5471992492676","263","18.888","10.362","1.2016295568","2.71827935590506","0.667157634012755","17.3248197258708",
"5/18/2013","-101.875","53.5471992492676","263","21.126","4.56999999999999","0.10299672","2.0676982699823","0.669463302089626","14.685545698704",
"5/19/2013","-101.875","53.5471992492676","263","22.314","6.68799999999999","0","2.79456258083938","0.539464438910429","27.56539062936",
"5/20/2013","-101.875","53.5471992492676","263","21.412","6.447","0","2.89830105662792","0.328421670534815","29.6759906202744",
"5/21/2013","-101.875","53.5471992492676","263","23.227","6.09500000000003","0","2.66053249465295","0.391046843285009","29.345292939024",
"5/22/2013","-101.875","53.5471992492676","263","17.1","5.44499999999999","0","4.09330299388395","0.490833909718048","29.899243934892",
"5/23/2013","-101.875","53.5471992492676","263","17.378","2.17399999999998","0.0017166132","3.36365155539909","0.368164659847952","30.7882936818",
"5/24/2013","-101.875","53.5471992492676","263","17.993","4.47899999999999","0.181961172","5.04995053500377","0.373000065112022","27.281714653116",
"5/25/2013","-101.875","53.5471992492676","263","14.897","4.28500000000003","1.4831545896","4.12295038261337","0.691502941444974","15.311092053672",
"5/26/2013","-101.875","53.5471992492676","263","17.863","7.23099999999999","5.9274674352","2.61929092723529","0.820921940848926","8.839239785496",
"5/27/2013","-101.875","53.5471992492676","263","17.439","8.762","5.8004335728","1.82929024209741","0.849353248920265","14.994372757392",
"5/28/2013","-101.875","53.5471992492676","263","18.943","9.40600000000001","2.9766090528","1.91868738457249","0.818414286893944","15.502819623156",
"5/29/2013","-101.875","53.5471992492676","263","21.475","6.75","0.08583084","2.46114693478509","0.654044207709369","21.327745893768",
"5/30/2013","-101.875","53.5471992492676","263","21.084","6.899","0","3.91897092525229","0.548145463947604","28.597911173424",
