"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar"
"1/1/2013","-105.625","51.673900604248","549","-0.879000000000019","-13.467","1.4943120984","7.12715004401983","0.940925969865337","2.404087846776",
"1/2/2013","-105.625","51.673900604248","549","-2.548","-13.905","1.7106055488","5.20687304251301","0.929935729277226","4.716696115296",
"1/3/2013","-105.625","51.673900604248","549","-2.28300000000002","-9.404","0.0034332264","6.10922277303425","0.902076700503364","5.095917939096",
"1/4/2013","-105.625","51.673900604248","549","-5.89800000000002","-17.349","0.190544148","3.09860515203898","0.938195053886721","3.473132665284",
"1/5/2013","-105.625","51.673900604248","549","-3.48500000000001","-12.977","0.6222728052","4.29285475669663","0.943727503076217","3.18763713348",
"1/6/2013","-105.625","51.673900604248","549","0.370000000000005","-10.354","0.6557464296","7.04941180528566","0.947870281004052","2.818413975816",
"1/7/2013","-105.625","51.673900604248","549","-0.331000000000017","-9.51100000000002","1.304626356","6.68197779066782","0.941329926772268","3.422962845144",
"1/8/2013","-105.625","51.673900604248","549","0.0649999999999977","-6.86200000000002","3.54223566","6.95087258002651","0.956558233499428","2.529129325932",
"1/9/2013","-105.625","51.673900604248","549","1.46100000000001","-8.98599999999999","0.7827758136","5.58633513784772","0.964897297212907","2.841050325168",
"1/10/2013","-105.625","51.673900604248","549","1.11200000000002","-14.224","6.15406536","7.10833907481632","0.939610120615531","2.87424624834",
"1/11/2013","-105.625","51.673900604248","549","-14.857","-25.615","0.18539424","5.47909444000421","0.812080536794873","4.03462563228",
"1/12/2013","-105.625","51.673900604248","549","-17.257","-24.612","0.0240325848","3.83224799657282","0.777098691270842","5.9093969669244",
"1/13/2013","-105.625","51.673900604248","549","-20.04","-27.227","0.0643730076","3.29713789576288","0.793046821181654","5.913421660152",
"1/14/2013","-105.625","51.673900604248","549","-11.984","-29.57","0.1544952492","3.58289538150302","0.816722082316443","5.283006037236",
"1/15/2013","-105.625","51.673900604248","549","1.00700000000001","-11.327","5.194470528","6.15636795645815","0.977272447188904","1.374787213632",
"1/16/2013","-105.625","51.673900604248","549","-1.572","-11.742","4.5953723772","3.34085982189498","0.951808924537066","4.00223903364",
"1/17/2013","-105.625","51.673900604248","549","-6.12700000000001","-19.362","4.0220269128","4.10379581278218","0.904318484871512","2.593784412324",
"1/18/2013","-105.625","51.673900604248","549","0.963999999999999","-6.322","1.24025382","5.12542857290355","0.987203527967644","3.7680287587344",
"1/19/2013","-105.625","51.673900604248","549","-7.59100000000001","-21.914","0.7141110012","4.89257193844868","0.830633880493939","5.941689841476",
"1/20/2013","-105.625","51.673900604248","549","-20.008","-28.135","0.1716614748","6.51211692584834","0.757543457871517","6.476227835508",
"1/21/2013","-105.625","51.673900604248","549","-20.338","-28.529","0.0137328984","3.25719200372749","0.763702994147788","5.722977601728",
"1/22/2013","-105.625","51.673900604248","549","-16.643","-24.933","0.5304331944","3.14059610671282","0.823013592670306","5.32311951762",
"1/23/2013","-105.625","51.673900604248","549","-20.979","-27.381","0.0102996792","3.97229097607104","0.782833511773161","4.7923403435064",
