"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar"
"1/1/2013","-104.688003540039","51.3615989685059","575","-0.322000000000003","-13.704","1.1424063744","6.07228007158274","0.928006665419457","2.508881506776",
"1/2/2013","-104.688003540039","51.3615989685059","575","-2.01499999999999","-17.62","1.5295026132","4.82799296375862","0.907982703342289","4.947036175296",
"1/3/2013","-104.688003540039","51.3615989685059","575","-2.19299999999998","-9.80599999999998","0","5.60992723960983","0.897381002404303","5.218826439096",
"1/4/2013","-104.688003540039","51.3615989685059","575","-4.79500000000002","-16.342","0.0617981112","2.89719778900422","0.935217526369458","4.536591025284",
"1/5/2013","-104.688003540039","51.3615989685059","575","-3.44999999999999","-12.321","0.483227208","3.71881081450491","0.93213473026543","4.04843421348",
"1/6/2013","-104.688003540039","51.3615989685059","575","0.757999999999981","-11.243","0.2497673052","6.22094884284771","0.944589795747483","3.902799135816",
"1/7/2013","-104.688003540039","51.3615989685059","575","0.478999999999985","-9.48700000000002","0.578498652","6.36057121390662","0.932855367190687","3.900917025144",
"1/8/2013","-104.688003540039","51.3615989685059","575","0.485000000000014","-7.77600000000001","2.822113692","6.88039228602022","0.942322929241507","2.921472085932",
"1/9/2013","-104.688003540039","51.3615989685059","575","1.43299999999999","-6.98599999999999","1.1243822904","4.75989138247744","0.960586234565785","2.633095785168",
"1/10/2013","-104.688003540039","51.3615989685059","575","1.29000000000002","-12.657","6.23646288","6.84262343646322","0.939792877795563","2.40810690834",
"1/11/2013","-104.688003540039","51.3615989685059","575","-12.896","-23.466","0.95615316","6.86690822405542","0.814997504333526","3.94788633228",
"1/12/2013","-104.688003540039","51.3615989685059","575","-16.792","-24.782","0.0068664528","3.33438771244009","0.761622867470389","6.0514887869244",
"1/13/2013","-104.688003540039","51.3615989685059","575","-19.716","-26.26","0.0163078272","3.21158696875963","0.784555232706784","6.110800840152",
"1/14/2013","-104.688003540039","51.3615989685059","575","-15.152","-29.601","0.008583066","3.14422998729404","0.78567602137418","5.987938057236",
"1/15/2013","-104.688003540039","51.3615989685059","575","1.18099999999998","-14.61","2.762030646","5.65110946068199","0.959061597308017","1.940718013632",
"1/16/2013","-104.688003540039","51.3615989685059","575","-1.54300000000001","-11.138","3.51219168","2.71837955603228","0.935666127369328","4.20389429364",
"1/17/2013","-104.688003540039","51.3615989685059","575","-6.45699999999999","-18.481","3.6211988052","3.45283399496562","0.893186143556953","2.799719532324",
"1/18/2013","-104.688003540039","51.3615989685059","575","1.113","-6.35500000000002","1.7397882","4.27469530361197","0.983872919998014","3.3041383387344",
"1/19/2013","-104.688003540039","51.3615989685059","575","-5.536","-21.361","0.5304335076","4.96737457616331","0.81160183485022","6.398777521476",
"1/20/2013","-104.688003540039","51.3615989685059","575","-18.985","-27.238","0.1510618752","6.48145440666954","0.746730072967757","6.698638355508",
"1/21/2013","-104.688003540039","51.3615989685059","575","-21.008","-27.938","0","3.64675642589875","0.749404786150677","6.181809301728",
"1/22/2013","-104.688003540039","51.3615989685059","575","-15.632","-27.303","0.3072736764","2.47240840817387","0.804041143556253","5.44123983762",
"1/23/2013","-104.688003540039","51.3615989685059","575","-20.313","-26.694","0.0034332264","3.42674367024489","0.769974537014781","5.1644919635064",
"1/24/2013","-104.688003540039","51.3615989685059","575","-11.708","-21.908","2.2659330024","6.45398981512681","0.828963570670529","4.0619520139716",
